worker_id,month,total_days_worked,total_hours_worked
1854,May,21,126
1855,Feb,23,184
1855,Mar,21,168
1855,Apr,21,189
1855,May,26,234
1856,Feb,25,175
1856,Mar,24,192
1856,Apr,21,168
1856,May,26,156
1857,Feb,23,161
1857,Mar,25,175
1857,Apr,24,216
1857,May,21,147
1858,Feb,22,198
1858,Mar,20,140
1858,Apr,24,216
1858,May,21,189
1859,Feb,23,207
1859,Mar,25,225
1859,Apr,26,208
1859,May,21,147
1860,Feb,26,234
1860,Mar,20,180
1860,Apr,24,192
1860,May,23,138
1861,Feb,21,126
1861,Mar,21,126
1861,Apr,26,234
1861,May,23,161
1862,Feb,21,189
1862,Mar,22,154
1862,Apr,22,176
1862,May,21,147
1863,Feb,23,161
1863,Mar,20,180
1863,Apr,25,175
1863,May,23,161
1864,Feb,20,180
1864,Mar,21,147
1864,Apr,20,160
1864,May,20,180
1865,Feb,21,147
1865,Mar,20,180
1865,Apr,23,138
1865,May,24,192
1866,Feb,21,189
1866,Mar,21,168
1866,Apr,26,156
1866,May,22,132
1867,Feb,23,138
1867,Mar,20,140
1867,Apr,25,175
1867,May,21,168
1868,Feb,20,120
1868,Mar,23,161
1868,Apr,21,168
1868,May,21,147
1869,Feb,21,189
1869,Mar,26,156
1869,Apr,23,138
1869,May,24,168
1870,Feb,22,198
1870,Mar,22,176
1870,Apr,22,132
1870,May,20,160
1871,Feb,21,189
1871,Mar,26,208
1871,Apr,22,176
1871,May,20,140
1872,Feb,26,156
1872,Mar,26,156
1872,Apr,25,225
1872,May,26,234
1873,Feb,24,216
1873,Mar,25,175
1873,Apr,26,234
1873,May,25,200
1874,Feb,23,161
1874,Mar,25,200
1874,Apr,22,154
1874,May,25,175
1875,Feb,22,176
1875,Mar,20,120
1875,Apr,20,120
1875,May,25,200
1876,Feb,23,138
1876,Mar,22,132
1876,Apr,21,126
1876,May,24,144
1877,Feb,25,225
1877,Mar,23,138
1877,Apr,22,132
1877,May,24,168
1878,Feb,21,168
1878,Mar,25,175
1878,Apr,21,147
1878,May,20,160
1879,Feb,25,175
1879,Mar,25,150
1879,Apr,22,198
1879,May,22,176
1880,Feb,25,150
1880,Mar,25,150
1880,Apr,25,175
1880,May,21,147
1881,Feb,23,207
1881,Mar,20,140
1881,Apr,21,126
1881,May,26,156
1882,Feb,21,147
1882,Mar,20,140
1882,Apr,25,200
1882,May,23,184
1883,Feb,25,200
1883,Mar,22,176
1883,Apr,22,132
1883,May,20,140
1884,Feb,22,132
1884,Mar,20,160
1884,Apr,23,138
1884,May,24,144
1885,Feb,26,208
1885,Mar,20,180
1885,Apr,21,189
1885,May,20,120
1886,Feb,20,140
1886,Mar,21,147
1886,Apr,24,168
1886,May,26,182
1887,Feb,25,200
1887,Mar,22,198
1887,Apr,20,180
1887,May,24,144
1888,Feb,21,168
1888,Mar,25,225
1888,Apr,20,140
1888,May,26,208
1889,Feb,21,126
1889,Mar,24,144
1889,Apr,23,207
1889,May,20,120
1890,Feb,24,216
1890,Mar,25,200
1890,Apr,24,168
1890,May,24,192
1891,Feb,26,182
1891,Mar,26,234
1891,Apr,24,144
1891,May,26,208
1892,Feb,25,225
1892,Mar,24,216
1892,Apr,20,120
1892,May,22,198
1893,Feb,24,168
1893,Mar,26,182
1893,Apr,26,156
1893,May,24,216
1894,Feb,26,182
1894,Mar,26,156
1894,Apr,21,147
1894,May,23,138
1895,Feb,25,150
1895,Mar,20,180
1895,Apr,24,168
1895,May,25,200
1896,Feb,26,208
1896,Mar,24,192
1896,Apr,22,176
1896,May,22,132
1897,Feb,23,138
1897,Mar,21,168
1897,Apr,22,132
1897,May,24,192
1898,Feb,26,182
1898,Mar,20,140
1898,Apr,21,126
1898,May,23,138
1899,Feb,21,168
1899,Mar,21,168
1899,Apr,26,234
1899,May,20,160
1900,Feb,25,200
1900,Mar,21,126
1900,Apr,21,189
1900,May,20,120
1901,Feb,20,120
1901,Mar,25,200
1901,Apr,22,132
1901,May,23,207
1902,Feb,23,161
1902,Mar,23,161
1902,Apr,20,140
1902,May,26,208
1903,Feb,26,182
1903,Mar,21,189
1903,Apr,25,200
1903,May,22,154
1904,Feb,25,175
1904,Mar,24,216
1904,Apr,24,168
1904,May,22,154
1905,Feb,20,120
1905,Mar,20,140
1905,Apr,23,138
1905,May,22,176
1906,Feb,24,192
1906,Mar,20,160
1906,Apr,23,207
1906,May,22,132
1907,Feb,26,234
1907,Mar,26,208
1907,Apr,24,144
1907,May,23,161
1908,Feb,25,200
1908,Mar,25,175
1908,Apr,21,126
1908,May,22,154
1909,Feb,23,184
1909,Mar,26,182
1909,Apr,26,208
1909,May,26,182
1910,Feb,26,208
1910,Mar,23,138
1910,Apr,26,234
1910,May,23,161
1911,Feb,24,168
1911,Mar,21,168
1911,Apr,22,176
1911,May,20,140
1912,Feb,21,147
1912,Mar,26,234
1912,Apr,26,182
1912,May,23,138
1913,Feb,22,132
1913,Mar,24,168
1913,Apr,25,225
1913,May,22,132
1914,Feb,24,144
1914,Mar,24,216
1914,Apr,21,126
1914,May,22,132
1915,Feb,22,176
1915,Mar,25,225
1915,Apr,26,234
1915,May,21,147
1916,Feb,23,138
1916,Mar,24,216
1916,Apr,20,180
1916,May,26,182
1917,Feb,20,180
1917,Mar,24,168
1917,Apr,24,168
1917,May,25,150
1918,Feb,22,198
1918,Mar,21,189
1918,Apr,24,192
1918,May,25,200
1919,Feb,23,207
1919,Mar,21,189
1919,Apr,20,120
1919,May,21,126
1920,Feb,21,147
1920,Mar,23,207
1920,Apr,20,140
1920,May,25,200
1921,Feb,20,140
1921,Mar,21,189
1921,Apr,22,154
1921,May,24,192
1922,Feb,22,198
1922,Mar,21,189
1922,Apr,26,182
1922,May,22,154
1923,Feb,26,156
1923,Mar,21,168
1923,Apr,26,208
1923,May,26,182
1924,Feb,23,161
1924,Mar,25,150
1924,Apr,25,225
1924,May,20,160
1925,Feb,21,147
1925,Mar,23,184
1925,Apr,20,180
1925,May,26,208
1926,Feb,20,180
1926,Mar,20,160
1926,Apr,23,184
1926,May,24,168
1927,Feb,22,198
1927,Mar,20,180
1927,Apr,23,138
1927,May,20,180
1928,Feb,20,120
1928,Mar,26,182
1928,Apr,21,189
1928,May,23,161
1929,Feb,22,132
1929,Mar,26,208
1929,Apr,25,225
1929,May,24,144
1930,Feb,26,156
1930,Mar,26,208
1930,Apr,26,156
1930,May,26,234
1931,Feb,20,140
1931,Mar,20,140
1931,Apr,26,234
1931,May,20,140
1932,Feb,21,168
1932,Mar,21,126
1932,Apr,25,150
1932,May,21,168
1933,Feb,20,140
1933,Mar,22,176
1933,Apr,23,138
1933,May,22,198
1934,Feb,20,140
1934,Mar,20,140
1934,Apr,20,120
1934,May,21,147
1935,Feb,23,207
1935,Mar,21,126
1935,Apr,26,234
1935,May,26,156
1936,Feb,23,184
1936,Mar,23,184
1936,Apr,26,234
1936,May,22,132
1937,Feb,26,182
1937,Mar,21,126
1937,Apr,21,168
1937,May,24,144
1938,Feb,25,150
1938,Mar,20,180
1938,Apr,24,168
1938,May,23,161
1939,Feb,24,192
1939,Mar,24,144
1939,Apr,21,147
1939,May,21,189
1940,Feb,25,175
1940,Mar,23,207
1940,Apr,21,189
1940,May,24,192
1941,Feb,21,126
1941,Mar,26,208
1941,Apr,22,154
1941,May,24,216
1942,Feb,26,182
1942,Mar,21,126
1942,Apr,22,132
1942,May,23,207
1943,Feb,26,234
1943,Mar,20,120
1943,Apr,21,126
1943,May,23,184
1944,Feb,23,161
1944,Mar,20,140
1944,Apr,21,189
1944,May,21,189
1945,Feb,22,154
1945,Mar,24,144
1945,Apr,22,132
1945,May,26,182
1946,Feb,21,168
1946,Mar,26,234
1946,Apr,26,208
1946,May,24,216
1947,Feb,23,184
1947,Mar,23,184
1947,Apr,22,154
1947,May,22,154
1948,Feb,20,180
1948,Mar,24,192
1948,Apr,25,175
1948,May,25,150
1949,Feb,23,184
1949,Mar,22,198
1949,Apr,20,180
1949,May,20,120
1950,Feb,25,225
1950,Mar,26,234
1950,Apr,26,156
1950,May,20,160
1951,Feb,20,160
1951,Mar,21,189
1951,Apr,25,200
1951,May,26,156
1952,Feb,24,216
1952,Mar,26,182
1952,Apr,20,120
1952,May,24,144
1953,Feb,25,150
1953,Mar,20,180
1953,Apr,25,175
1953,May,26,182
1954,Feb,26,182
1954,Mar,24,144
1954,Apr,26,156
1954,May,25,150
1955,Feb,22,176
1955,Mar,26,156
1955,Apr,21,168
1955,May,22,154
1956,Feb,23,184
1956,Mar,20,160
1956,Apr,25,175
1956,May,24,216
1957,Feb,26,156
1957,Mar,21,189
1957,Apr,25,175
1957,May,23,161
1958,Feb,20,160
1958,Mar,22,198
1958,Apr,20,160
1958,May,25,150
1959,Feb,21,189
1959,Mar,20,140
1959,Apr,22,132
1959,May,26,234
1960,Feb,21,147
1960,Mar,21,126
1960,Apr,24,192
1960,May,22,176
1961,Feb,26,182
1961,Mar,26,156
1961,Apr,21,168
1961,May,20,140
1962,Feb,22,154
1962,Mar,20,180
1962,Apr,20,120
1962,May,22,176
1963,Feb,24,192
1963,Mar,20,140
1963,Apr,20,180
1963,May,26,234
1964,Feb,23,138
1964,Mar,25,225
1964,Apr,25,175
1964,May,26,156
1965,Feb,25,225
1965,Mar,22,132
1965,Apr,25,200
1965,May,23,184
1966,Feb,21,189
1966,Mar,26,182
1966,Apr,25,175
1966,May,21,126
1967,Feb,26,182
1967,Mar,24,144
1967,Apr,21,168
1967,May,22,132
1968,Feb,25,225
1968,Mar,23,138
1968,Apr,25,150
1968,May,22,154
1969,Feb,26,156
1969,Mar,26,208
1969,Apr,23,184
1969,May,26,156
1970,Feb,21,189
1970,Mar,26,156
1970,Apr,23,161
1970,May,25,225
1971,Feb,20,120
1971,Mar,22,132
1971,Apr,20,120
1971,May,25,175
1972,Feb,25,175
1972,Mar,24,144
1972,Apr,25,225
1972,May,22,176
1973,Feb,24,192
1973,Mar,21,189
1973,Apr,22,132
1973,May,26,156
1974,Feb,22,176
1974,Mar,23,138
1974,Apr,25,175
1974,May,24,168
1975,Feb,23,207
1975,Mar,20,180
1975,Apr,25,150
1975,May,20,140
1976,Feb,25,225
1976,Mar,25,150
1976,Apr,23,161
1976,May,22,154
1977,Feb,23,138
1977,Mar,21,168
1977,Apr,22,176
1977,May,22,198
1978,Feb,22,154
1978,Mar,22,154
1978,Apr,26,182
1978,May,23,207
1979,Feb,20,180
1979,Mar,25,175
1979,Apr,22,176
1979,May,24,216
1980,Feb,22,198
1980,Mar,26,208
1980,Apr,25,150
1980,May,25,175
1981,Feb,23,184
1981,Mar,24,192
1981,Apr,24,168
1981,May,25,225
1982,Feb,24,168
1982,Mar,22,198
1982,Apr,23,207
1982,May,20,180
1983,Feb,23,207
1983,Mar,24,144
1983,Apr,26,208
1983,May,21,126
1984,Feb,26,156
1984,Mar,22,154
1984,Apr,24,216
1984,May,23,161
1985,Feb,21,126
1985,Mar,26,156
1985,Apr,23,138
1985,May,23,138
1986,Feb,20,140
1986,Mar,21,168
1986,Apr,26,156
1986,May,25,225
1987,Feb,23,207
1987,Mar,24,216
1987,Apr,21,126
1987,May,20,120
1988,Feb,24,192
1988,Mar,25,175
1988,Apr,20,180
1988,May,25,150
1989,Feb,22,154
1989,Mar,25,150
1989,Apr,21,126
1989,May,23,207
1990,Feb,24,216
1990,Mar,22,132
1990,Apr,22,154
1990,May,22,154
1991,Feb,25,175
1991,Mar,21,147
1991,Apr,26,182
1991,May,26,156
1992,Feb,25,225
1992,Mar,25,225
1992,Apr,20,120
1992,May,21,126
1993,Feb,26,182
1993,Mar,22,132
1993,Apr,22,154
1993,May,21,168
1994,Feb,23,184
1994,Mar,24,168
1994,Apr,24,144
1994,May,26,156
1995,Feb,21,126
1995,Mar,25,175
1995,Apr,22,132
1995,May,23,138
1996,Feb,25,200
1996,Mar,26,156
1996,Apr,26,234
1996,May,25,175
1997,Feb,24,168
1997,Mar,26,234
1997,Apr,25,150
1997,May,21,189
1998,Feb,26,208
1998,Mar,23,184
1998,Apr,24,192
1998,May,23,207
1999,Feb,22,132
1999,Mar,21,147
1999,Apr,24,216
1999,May,24,168
2000,Feb,26,156
2000,Mar,26,208
2000,Apr,26,156
2000,May,26,156
2001,Feb,26,234
2001,Mar,20,120
2001,Apr,24,168
2001,May,24,144
2002,Feb,20,160
2002,Mar,22,198
2002,Apr,25,150
2002,May,26,156
2003,Feb,21,189
2003,Mar,22,198
2003,Apr,21,168
2003,May,21,189
2004,Feb,23,138
2004,Mar,25,175
2004,Apr,23,138
2004,May,22,198
2005,Feb,20,140
2005,Mar,21,189
2005,Apr,24,168
2005,May,22,198
2006,Feb,20,120
2006,Mar,23,184
2006,Apr,24,216
2006,May,20,160
2007,Feb,21,189
2007,Mar,23,184
2007,Apr,24,168
2007,May,23,184
2008,Feb,22,154
2008,Mar,20,140
2008,Apr,21,189
2008,May,24,216
2009,Feb,23,207
2009,Mar,26,182
2009,Apr,24,144
2009,May,21,147
2010,Feb,25,225
2010,Mar,22,176
2010,Apr,25,200
2010,May,24,192
2011,Feb,22,154
2011,Mar,20,180
2011,Apr,21,168
2011,May,25,200
2012,Feb,26,156
2012,Mar,21,168
2012,Apr,21,126
2012,May,22,176
2013,Feb,23,184
2013,Mar,25,150
2013,Apr,25,175
2013,May,22,132
2014,Feb,22,176
2014,Mar,20,120
2014,Apr,24,168
2014,May,25,175
2015,Feb,25,225
2015,Mar,22,176
2015,Apr,25,150
2015,May,20,120
2016,Feb,25,150
2016,Mar,23,184
2016,Apr,20,120
2016,May,24,144
2017,Feb,21,168
2017,Mar,26,182
2017,Apr,21,126
2017,May,22,132
2018,Feb,23,184
2018,Mar,26,234
2018,Apr,22,198
2018,May,20,140
2019,Feb,24,168
2019,Mar,26,208
2019,Apr,22,154
2019,May,26,156
2020,Feb,22,176
2020,Mar,20,140
2020,Apr,24,144
2020,May,26,208
2021,Feb,23,207
2021,Mar,25,175
2021,Apr,22,198
2021,May,24,216
2022,Feb,21,168
2022,Mar,25,200
2022,Apr,24,192
2022,May,23,161
2023,Feb,25,175
2023,Mar,26,156
2023,Apr,23,161
2023,May,22,154
2024,Feb,20,120
2024,Mar,25,150
2024,Apr,20,140
2024,May,20,160
2025,Feb,24,192
2025,Mar,26,208
2025,Apr,26,182
2025,May,23,207
2026,Feb,26,234
2026,Mar,22,176
2026,Apr,22,132
2026,May,24,192
2027,Feb,25,225
2027,Mar,23,184
2027,Apr,23,161
2027,May,24,144
2028,Feb,23,207
2028,Mar,20,180
2028,Apr,23,138
2028,May,24,192
2029,Feb,24,216
2029,Mar,24,192
2029,Apr,23,161
2029,May,20,120
2030,Feb,23,138
2030,Mar,21,168
2030,Apr,23,161
2030,May,20,140
2031,Feb,24,216
2031,Mar,24,144
2031,Apr,22,198
2031,May,21,147
2032,Feb,22,132
2032,Mar,25,225
2032,Apr,24,144
2032,May,23,207
2033,Feb,24,216
2033,Mar,23,161
2033,Apr,24,168
2033,May,21,168
2034,Feb,25,150
2034,Mar,25,175
2034,Apr,20,160
2034,May,22,132
2035,Feb,24,168
2035,Mar,25,225
2035,Apr,20,140
2035,May,23,161
2036,Feb,23,184
2036,Mar,24,144
2036,Apr,23,138
2036,May,24,192
2037,Feb,21,126
2037,Mar,22,198
2037,Apr,26,234
2037,May,23,207
2038,Feb,22,132
2038,Mar,22,154
2038,Apr,25,225
2038,May,21,189
2039,Feb,25,150
2039,Mar,24,192
2039,Apr,23,161
2039,May,25,200
2040,Feb,26,156
2040,Mar,22,132
2040,Apr,21,168
2040,May,20,140
2041,Feb,24,144
2041,Mar,25,175
2041,Apr,24,168
2041,May,20,140
2042,Feb,25,200
2042,Mar,22,198
2042,Apr,23,161
2042,May,24,192
2043,Feb,26,208
2043,Mar,20,180
2043,Apr,26,182
2043,May,20,160
2044,Feb,20,160
2044,Mar,20,180
2044,Apr,20,140
2044,May,25,225
2045,Feb,23,184
2045,Mar,22,198
2045,Apr,25,175
2045,May,20,160
2046,Feb,20,120
2046,Mar,21,126
2046,Apr,24,144
2046,May,23,207
2047,Feb,25,175
2047,Mar,24,216
2047,Apr,20,160
2047,May,24,168
2048,Feb,25,175
2048,Mar,26,156
2048,Apr,23,138
2048,May,26,208
2049,Feb,21,168
2049,Mar,20,140
2049,Apr,20,120
2049,May,20,160
2050,Feb,20,160
2050,Mar,20,180
2050,Apr,24,168
2050,May,21,126
2051,Feb,24,192
2051,Mar,20,140
2051,Apr,24,192
2051,May,21,189
2052,Feb,26,208
2052,Mar,25,225
2052,Apr,26,208
2052,May,25,200
2053,Feb,23,138
2053,Mar,25,150
2053,Apr,21,168
2053,May,25,225
2054,Feb,24,192
2054,Mar,24,192
2054,Apr,24,168
2054,May,24,192
2055,Feb,21,189
2055,Mar,26,156
2055,Apr,25,200
2055,May,26,156
2056,Feb,26,208
2056,Mar,21,126
2056,Apr,26,156
2056,May,24,216
2057,Feb,26,156
2057,Mar,24,144
2057,Apr,23,161
2057,May,26,182
2058,Feb,21,147
2058,Mar,25,175
2058,Apr,23,184
2058,May,26,182
2059,Feb,24,144
2059,Mar,24,216
2059,Apr,25,200
2059,May,20,120
2060,Feb,24,144
2060,Mar,26,234
2060,Apr,25,175
2060,May,26,156
2061,Feb,25,225
2061,Mar,24,168
2061,Apr,20,140
2061,May,21,189
2062,Feb,23,161
2062,Mar,21,126
2062,Apr,25,150
2062,May,25,200
2063,Feb,21,168
2063,Mar,21,189
2063,Apr,20,120
2063,May,23,161
2064,Feb,21,168
2064,Mar,24,144
2064,Apr,20,160
2064,May,25,150
2065,Feb,26,208
2065,Mar,26,156
2065,Apr,24,168
2065,May,25,150
2066,Feb,20,180
2066,Mar,24,216
2066,Apr,20,140
2066,May,21,189
2067,Feb,24,192
2067,Mar,23,207
2067,Apr,20,140
2067,May,25,200
2068,Feb,20,140
2068,Mar,23,184
2068,Apr,26,182
2068,May,26,182
2069,Feb,26,182
2069,Mar,26,182
2069,Apr,26,234
2069,May,26,182
2070,Feb,26,156
2070,Mar,23,161
2070,Apr,23,184
2070,May,21,126
2071,Feb,21,189
2071,Mar,22,132
2071,Apr,21,147
2071,May,20,180
2072,Feb,25,225
2072,Mar,23,207
2072,Apr,26,156
2072,May,23,161
2073,Feb,23,138
2073,Mar,21,126
2073,Apr,22,154
2073,May,25,175
2074,Feb,24,216
2074,Mar,26,234
2074,Apr,20,180
2074,May,24,144
2075,Feb,26,182
2075,Mar,22,132
2075,Apr,25,225
2075,May,25,200
2076,Feb,26,234
2076,Mar,26,208
2076,Apr,20,160
2076,May,23,161
2077,Feb,21,168
2077,Mar,26,208
2077,Apr,21,126
2077,May,25,225
2078,Feb,21,147
2078,Mar,26,182
2078,Apr,24,168
2078,May,25,175
2079,Feb,23,161
2079,Mar,21,168
2079,Apr,23,184
2079,May,21,147
2080,Feb,21,168
2080,Mar,26,156
2080,Apr,23,184
2080,May,20,180
2081,Feb,23,161
2081,Mar,24,144
2081,Apr,24,216
2081,May,22,176
2082,Feb,23,161
2082,Mar,21,147
2082,Apr,26,182
2082,May,23,184
2083,Feb,25,200
2083,Mar,20,160
2083,Apr,21,126
2083,May,21,168
2084,Feb,22,176
2084,Mar,26,156
2084,Apr,22,198
2084,May,22,132
2085,Feb,24,168
2085,Mar,22,132
2085,Apr,23,138
2085,May,25,225
2086,Feb,24,192
2086,Mar,20,140
2086,Apr,21,147
2086,May,24,144
2087,Feb,23,138
2087,Mar,24,192
2087,Apr,21,189
2087,May,24,144
2088,Feb,25,175
2088,Mar,26,156
2088,Apr,24,168
2088,May,22,132
2089,Feb,25,200
2089,Mar,24,192
2089,Apr,25,150
2089,May,26,208
2090,Feb,21,126
2090,Mar,25,225
2090,Apr,26,156
2090,May,21,168
2091,Feb,23,161
2091,Mar,25,175
2091,Apr,25,225
2091,May,23,161
2092,Feb,26,208
2092,Mar,24,192
2092,Apr,21,189
2092,May,21,168
2093,Feb,23,184
2093,Mar,26,156
2093,Apr,21,168
2093,May,20,120
2094,Feb,25,225
2094,Mar,24,168
2094,Apr,21,126
2094,May,20,140
2095,Feb,23,138
2095,Mar,25,150
2095,Apr,26,234
2095,May,23,184
2096,Feb,26,234
2096,Mar,24,144
2096,Apr,21,189
2096,May,23,184
2097,Feb,22,132
2097,Mar,20,120
2097,Apr,26,156
2097,May,22,154
2098,Feb,24,144
2098,Mar,20,160
2098,Apr,25,175
2098,May,21,126
2099,Feb,25,225
2099,Mar,22,198
2099,Apr,22,132
2099,May,24,168
2100,Feb,25,150
2100,Mar,22,132
2100,Apr,24,192
2100,May,24,216
2101,Feb,20,120
2101,Mar,25,175
2101,Apr,26,208
2101,May,24,216
2102,Feb,21,126
2102,Mar,21,189
2102,Apr,26,182
2102,May,22,198
2103,Feb,25,200
2103,Mar,20,160
2103,Apr,20,120
2103,May,24,192
2104,Feb,26,182
2104,Mar,26,156
2104,Apr,24,168
2104,May,25,175
2105,Feb,22,198
2105,Mar,22,176
2105,Apr,25,175
2105,May,24,144
2106,Feb,22,154
2106,Mar,21,126
2106,Apr,22,198
2106,May,22,154
2107,Feb,20,120
2107,Mar,23,184
2107,Apr,21,168
2107,May,25,175
2108,Feb,22,132
2108,Mar,22,198
2108,Apr,20,140
2108,May,24,192
2109,Feb,24,168
2109,Mar,20,140
2109,Apr,24,144
2109,May,20,180
2110,Feb,21,189
2110,Mar,21,189
2110,Apr,20,120
2110,May,20,180
2111,Feb,26,156
2111,Mar,20,180
2111,Apr,26,182
2111,May,23,138
2112,Feb,22,154
2112,Mar,21,189
2112,Apr,24,216
2112,May,20,160
2113,Feb,20,180
2113,Mar,26,234
2113,Apr,24,192
2113,May,20,160
2114,Feb,21,147
2114,Mar,24,192
2114,Apr,23,184
2114,May,21,189
2115,Feb,21,189
2115,Mar,26,234
2115,Apr,26,208
2115,May,24,168
2116,Feb,22,198
2116,Mar,20,180
2116,Apr,25,200
2116,May,21,126
2117,Feb,22,154
2117,Mar,24,216
2117,Apr,26,234
2117,May,24,168
2118,Feb,22,132
2118,Mar,23,184
2118,Apr,22,176
2118,May,25,175
2119,Feb,24,192
2119,Mar,22,198
2119,Apr,23,207
2119,May,21,168
2120,Feb,23,161
2120,Mar,24,216
2120,Apr,23,184
2120,May,24,168
2121,Feb,21,126
2121,Mar,23,207
2121,Apr,26,182
2121,May,26,208
2122,Feb,25,200
2122,Mar,20,140
2122,Apr,25,150
2122,May,21,147
2123,Feb,22,132
2123,Mar,26,156
2123,Apr,23,161
2123,May,20,140
2124,Feb,20,120
2124,Mar,24,216
2124,Apr,21,126
2124,May,20,120
2125,Feb,25,150
2125,Mar,21,147
2125,Apr,26,234
2125,May,22,198
2126,Feb,22,198
2126,Mar,23,138
2126,Apr,23,207
2126,May,23,161
2127,Feb,22,176
2127,Mar,21,147
2127,Apr,26,208
2127,May,26,234
2128,Feb,21,168
2128,Mar,24,216
2128,Apr,25,150
2128,May,21,126
2129,Feb,20,140
2129,Mar,24,144
2129,Apr,25,200
2129,May,21,168
2130,Feb,24,168
2130,Mar,24,168
2130,Apr,26,234
2130,May,23,207
2131,Feb,21,168
2131,Mar,22,198
2131,Apr,21,189
2131,May,23,184
2132,Feb,21,189
2132,Mar,24,144
2132,Apr,21,126
2132,May,24,192
2133,Feb,22,176
2133,Mar,25,200
2133,Apr,26,234
2133,May,26,156
2134,Feb,24,168
2134,Mar,25,150
2134,Apr,23,207
2134,May,23,138
2135,Feb,24,192
2135,Mar,25,175
2135,Apr,25,175
2135,May,24,168
2136,Feb,25,175
2136,Mar,23,161
2136,Apr,24,144
2136,May,20,140
2137,Feb,23,161
2137,Mar,23,184
2137,Apr,21,126
2137,May,23,161
2138,Feb,20,160
2138,Mar,25,150
2138,Apr,20,160
2138,May,25,200
2139,Feb,24,168
2139,Mar,25,200
2139,Apr,25,200
2139,May,22,132
2140,Feb,20,120
2140,Mar,25,150
2140,Apr,26,182
2140,May,26,182
2141,Feb,26,234
2141,Mar,21,189
2141,Apr,21,147
2141,May,26,208
2142,Feb,24,192
2142,Mar,22,132
2142,Apr,21,126
2142,May,25,225
2143,Feb,26,156
2143,Mar,21,126
2143,Apr,21,189
2143,May,21,126
2144,Feb,22,176
2144,Mar,22,176
2144,Apr,26,156
2144,May,21,168
2145,Feb,22,176
2145,Mar,23,207
2145,Apr,21,147
2145,May,25,200
2146,Feb,25,150
2146,Mar,26,156
2146,Apr,24,216
2146,May,25,225
2147,Feb,25,225
2147,Mar,21,126
2147,Apr,21,126
2147,May,21,147
2148,Feb,23,207
2148,Mar,20,140
2148,Apr,24,144
2148,May,25,175
2149,Feb,25,175
2149,Mar,24,216
2149,Apr,20,120
2149,May,20,120
2150,Feb,25,150
2150,Mar,22,132
2150,Apr,26,208
2150,May,23,138
2151,Feb,21,189
2151,Mar,23,207
2151,Apr,24,144
2151,May,22,154
2152,Feb,26,234
2152,Mar,24,216
2152,Apr,26,234
2152,May,25,200
2153,Feb,23,161
2153,Mar,23,184
2153,Apr,23,138
2153,May,24,192
2154,Feb,21,147
2154,Mar,24,168
2154,Apr,22,176
2154,May,25,225
2155,Feb,25,150
2155,Mar,26,208
2155,Apr,20,160
2155,May,20,140
2156,Feb,21,147
2156,Mar,25,200
2156,Apr,24,168
2156,May,24,216
2157,Feb,20,180
2157,Mar,25,200
2157,Apr,25,175
2157,May,20,140
2158,Feb,21,147
2158,Mar,26,234
2158,Apr,26,182
2158,May,22,132
2159,Feb,21,147
2159,Mar,20,180
2159,Apr,21,189
2159,May,23,184
2160,Feb,21,168
2160,Mar,23,161
2160,Apr,26,156
2160,May,21,168
2161,Feb,23,161
2161,Mar,24,192
2161,Apr,25,175
2161,May,25,200
2162,Feb,20,140
2162,Mar,23,207
2162,Apr,20,180
2162,May,21,126
2163,Feb,20,120
2163,Mar,21,168
2163,Apr,20,140
2163,May,22,132
2164,Feb,22,176
2164,Mar,23,207
2164,Apr,23,184
2164,May,24,216
2165,Feb,20,120
2165,Mar,25,225
2165,Apr,25,150
2165,May,21,126
2166,Feb,25,175
2166,Mar,25,225
2166,Apr,22,198
2166,May,25,200
2167,Feb,22,154
2167,Mar,26,182
2167,Apr,20,140
2167,May,26,156
2168,Feb,21,147
2168,Mar,20,140
2168,Apr,20,160
2168,May,23,184
2169,Feb,20,140
2169,Mar,25,150
2169,Apr,21,126
2169,May,22,176
2170,Feb,20,140
2170,Mar,22,176
2170,Apr,20,160
2170,May,21,126
2171,Feb,22,198
2171,Mar,22,176
2171,Apr,21,168
2171,May,25,225
2172,Feb,22,198
2172,Mar,22,176
2172,Apr,23,138
2172,May,25,200
2173,Feb,23,161
2173,Mar,21,126
2173,Apr,22,132
2173,May,24,216
2174,Feb,22,154
2174,Mar,21,147
2174,Apr,21,147
2174,May,23,184
2175,Feb,25,150
2175,Mar,25,200
2175,Apr,23,207
2175,May,23,138
2176,Feb,20,180
2176,Mar,25,150
2176,Apr,26,182
2176,May,21,168
2177,Feb,25,150
2177,Mar,21,168
2177,Apr,24,144
2177,May,25,175
2178,Feb,20,180
2178,Mar,25,175
2178,Apr,23,138
2178,May,24,168
2179,Feb,24,192
2179,Mar,22,176
2179,Apr,20,160
2179,May,26,208
2180,Feb,21,168
2180,Mar,22,176
2180,Apr,26,234
2180,May,20,120
2181,Feb,23,138
2181,Mar,24,216
2181,Apr,26,182
2181,May,23,184
2182,Feb,25,175
2182,Mar,25,225
2182,Apr,22,198
2182,May,22,132
2183,Feb,20,160
2183,Mar,21,126
2183,Apr,22,154
2183,May,20,160
2184,Feb,24,192
2184,Mar,21,189
2184,Apr,26,182
2184,May,26,182
2185,Feb,24,216
2185,Mar,20,120
2185,Apr,21,126
2185,May,23,161
2186,Feb,26,208
2186,Mar,23,207
2186,Apr,23,138
2186,May,20,160
2187,Feb,20,140
2187,Mar,21,168
